label,text
0,"WP sắp chết rồi. HĐH thiếu đủ thứ 2 năm qua chả có cái gì mới trong khi các HĐH mới cập nhật ào ào, giờ làm bản Win10 mobile mà hứa hứa nữa hứa mãi, Microsoft quá xem thường khách hàng. Lúc đầu tôi mua máy WP cũng nghĩ là máy ổn định và mượt nhưng khi xài theo thời gian mới thấy chán kinh khủng."
1,"Món sushi ngon hết sẩy, gia vị vừa vị."
0,"Gia vị món sushi quá dở, ăn không vô."
0,"Mình rất thất vọng với bánh xèo, gia vị ôi, đồ ăn nhạt nhẽo."
0,"Bb10 bàn phím (q5, q10, q20) đc đánh giá là ko tiện bằng 99xx"
0,"Không thể chấp nhận được Xiaomi, quá quá tệ."
0,con nay ban 6tr hy vong co nguoi mua
1,"Mới ăn thử mì xào ở đây, vị ngon miệng lắm luôn."
1,Rất đáng để trải nghiệm!
0,"Mình đang sở hữu 2 con F05d thấy nản lòng.nói chung ĐT Nhật ko còn đọc đáo như xưa nữa.dùng rất nản do bị hạn chế phần mềm.mẫu ĐT thì xấu phải biết.bấy giờ có KOREA hỗ trợ hàng nội địa đẹp hơn hẳn mấy em JAPAN. Hàng JAPAN bây giờ XT về mệt mỏi lắm,đa phần đem về biến thành cục GẠCH cho con cháu ở nhà chạc dép chơi"
1,Hp pavilion 15 i7 cũng tuyệt
1,"Mới ăn thử phở ở đây, vị rất ngon lắm luôn."
1,"Mới ăn thử nướng ở đây, vị béo lắm luôn."
0,Mới ăn thử sushi ở đây mà thấy ngán cực kỳ.
0,"Không thể chấp nhận được món nem cuốn này, quá khét."
1,"Mình rất thích bún bò ở đây, quán phục vụ chuẩn vị, đồ ăn ngon tuyệt."
0,"Không thể chấp nhận được món hải sản này, quá tanh."
1,"Leica mà bạn, Conpact thôi mà cũng đã quá khủng."
0,"Không thể chấp nhận được món mì xào này, quá khô."
1,"Quýêt định chuẩn xác khi mua HTC 10 , may mà ko theo phong trào iphone, ss..."
0,Mới ăn thử bánh xèo ở đây mà thấy quá dở cực kỳ.
1,"Con Surface này dùng ấn tượng, pin bình thường."
1,"Oppo bền quá, xài một tháng rồi vẫn rất tốt."
0,Mới mua con Oppo này về mà thấy yếu cực kỳ.
0,Thiết kế ít êm
0,"Con Asus này dùng xấu, pin lag lòi."
1,"Dẫn người yêu đi ăn trà sữa, em gái khen đặc sắc."
1,"Không có gì để chê ở Lenovo, quá phù hợp."
0,"nói thật APPLE xài chán , đang xài ip 6 plus mà thấy lúc nào cũng phải cập nhật bản vá lỗi APPLE , 9.1 rồi , 9.1 . 9.3.1 rồi giờ 9.9.2 treo máy."
1,"Apple Watch thiết kế bền, bàn phím vô đối."
1,"Không có gì để chê ở HP, quá đẹp."
1,"Món nướng vị vừa vị, phục vụ làm rất tươi."
0,"Nokia thiết kế chậm, sạc thì quá chán."
0,bộ nhớ trong lớn nhưng phải có khe cắm thẻ nhớ nửa mới ngon
0,đọc tên là thấy tàu rồi. Phần mềm này tự động cài các loại mã độc vào file trong máy tính để ăn cắp thông tin và phá hoại máy tính người dùng. đến cả cái qq của tencent cũng là ăn cắp từ icq và yahoo để nhái thì có gì đáng tin
0,Họa tiết vân ngang ở mặt trước máy làm máy trông xấu kinh.
0,"Không thể chấp nhận được món lẩu này, quá thiu."
0,Mua Xiaomi về dùng thử mà thấy không ổn quá.
0,Màn hình rất yếu
1,"Mình rất thích hải sản ở đây, quán phục vụ béo, đồ ăn chất lượng."
1,"Nhìn em Iphone iu gì đâu á, mấy em còn lại không tinh tế lắm!"
0,Dẫn con đi ăn vịt quay mà mẹ chê tanh quá.
0,"Lời khuyên chân thành, đừng bao giờ vác em nó về, máy này fải unlock và cài rom của con eluga V, máy hay báo lỗi vặt và khởi động lại hơi bị thường xuyên, pin cực yếu chỉ có 1100mah,máy rất nóng khi xài 3g và thêm cái nữa là ko có thẻ nhớ ngoài. Khả năng tương thích fần mềm kém, thỉnh thoảng khi cài 1 số fần mềm sẽ gặp tình trạng ko tuong thich và máy sẽ bị treo, vd như Angry Birds chẳng hạn. Nếu bạn ko tin thì khi test máy cứ thử cài Angry Bird thì sẽ thấy ngay."
1,"Mới tậu con Dell này về, tuyệt vời cực kỳ luôn."
1,"Mua Lenovo cho đồng nghiệp dùng, đồng nghiệp khen tốt."
0,"Món nướng vị nguội ngắt, không đáng tiền tí nào."
0,Máy xấu và chạy Windows Phone thì dẹp.
0,trong khi sản phẩm của các hãng khác ngày càng hoàn thiện thì sp của ông này ngày càng chán. Priv là một ví dụ điển hình. Kiểu gì cũng phá sản thôi
1,"Món bánh xèo ngon hết sẩy, gia vị ngon tuyệt."
1,Ngon
1,"các bác cứ bình luận thế này thế nọ, các bác ko xem vi tivi à, hiện nay iphone là Smartphone phổ biến nhất trên thế giới đó, đồng nghĩa với việc iphone là smartphone được nhiều người trên thế giới ưa chuộng nhất. iphone là number one."
1,Chất lượng này rất xịn
0,Quán này đồ ăn khô vậy là không đáng tiền.
0,Điện thoại không êm
0,"Cái đt to chà bá lửa như cái thớt vầy thì đút vào đâu? Máy to đương nhiên pin lớn là đúng rồi. Kiểu dáng thì tạp pí lù của IPhone, Ss, Lg. Chẳng ra cái gì. Dự báo chết yểu!"
1,Chất lượng này quá tốt
1,"Mình rất thích sushi ở đây, quán phục vụ tuyệt vời, đồ ăn ngon."
1,Sản phẩm này khá êm
1,đẹp ghê
0,"nhìn đẹp quá mà chạy android là thấy không muốn mua rồi thích cái nào nghiêm túc hơn, phù hợp đo vận động hơn Garmin, Fitbit thẳng tiến"
1,"HP thiết kế ấn tượng, màn hình vẫn mượt."
1,Máy này cực kỳ xuất sắc
0,"Bên mình bán có 350k, bh 12 tháng 1 đổi 1. Còn cục sạc ghẻ của Asus tới tận 600k, chưa kể xấu hơn, 10.000mah-3.7v ==>> khoảng 7.000mah-5v, đã vậy còn pin cell nữa chứ ko phải Polymer. Thật ko thể tin nổi, vừa xấu, vừa mắc, vừa thua xa chất lượng mấy con thương hiệu lớn như Romoss hay Xiaomi chỉ hơn 300k."
0,Mạng hơi kém
0,Mạng hơi chán
0,"Món mì quảng ở quán này dở quá, ăn vài tháng là thấy mặn chát."
0,"HTC mình không thích , nhìn chẳng sang trong cứ như hàng bình dân của tàu , bằng từng này tiền tôi sẽ mua IPhone 6s , S7 , G5 , sony Z5...."
0,"Cam lồi vì bắt chước Sam, thế mà fan IP luôn nói IP đi trước"
1,"Món vịt quay ngon hết sẩy, gia vị đặc sắc."
0,Mới mua con iPad này về mà thấy bình thường cực kỳ.
1,"hi mình vừa lấy 1 em 10400 giá 320k ở Hoàng Hà, hàng chính hãng xịn ,dùng cho em IP 5c thấy ổn, nói chung là hài lòng."
1,"Surface mạnh quá, xài một tháng rồi vẫn ổn định."
0,"Mình rất thất vọng với pizza, đồ uống chua lè, đồ ăn khó nuốt."
1,"Mới ăn thử bún chả ở đây, vị quá đã lắm luôn."
1,"Mới tậu con Huawei này về, cao cấp cực kỳ luôn."
0,"Không thể chấp nhận được món nem cuốn này, quá chua lè."
0,"ba cái đồ yêu này, sài chắc được 3 bữa."
0,Với tầm giá này mà Nokia quá tệ vậy là không đáng tiền.
0,"Samsung , sony , Iphone , HTC , zenfone , oppo , 2 năm trở lại đây chẳng thấy gì nổi bật , sản phẩm cứ na ná nhau , S6 giống S7 , Note7 lại giống S7 , Note5 lại giống s7 . có lẽ đã tới lúc mọi ý tưởng thiết kế smarphone đạt tới điểm cuối , cả thế giới chỉ có mỗi LG là có sự thay đổi ở phần thiết kế sản phẩm"
0,Dẫn em trai đi ăn hải sản mà người yêu chê khét quá.
1,sử dụng Pin thấy thật sự tuyệt vời
0,"Món mì xào ở quán này mặn quá, ăn cả năm là thấy đắt đỏ."
1,"Món cà phê ở quán này béo cực kỳ, ăn hơn nửa năm vẫn ghiền."
1,"Mình rất thích bánh xèo ở đây, quán phục vụ hấp dẫn, đồ ăn ngon tuyệt."
0,"Gia vị món gà rán quá ngán, ăn không vô."
1,"Huawei cao cấp quá, xài mấy ngày rồi vẫn hoạt động tốt."
1,"Mua AirPods cho vợ dùng, bố khen mượt mà."
1,bản thân tôi đã dùng Z3 đến nay đang dùng Z5 vẫn ok. Nói chung của bền tại người. Tôi khuyên bạn nên chọn Sony tuỳ theo điều kiện Z3 hoặc Z5 là ok.
0,Dẫn em trai đi ăn vịt quay mà vợ chê tanh quá.
1,"Con này mình mới xài, nói chung cũng khá hay, tiện lợi. Báo dc cuộc gọi, tin nhắn, whatsapp... đo giấc ngủ, bước đi... Hàng ngon giá rẻ"
1,Asus K501LB hoặc LX là ngon nhất.
0,"Samsung thiết kế lỗi, wifi thì chán hẳn."
1,"Món phở ngon hết sẩy, gia vị chuẩn vị."
1,Với tầm giá này thì Macbook là ổn định nhất rồi.
0,"Mình rất thất vọng với Sony, bàn phím quá chán, hay bị quá đơ."
0,Ngoài cái Macro với cái ống tele zom 12x ra còn lại léns điện thoại chả có tác dụng mịa gì )
0,"Món gà rán vị đắng, không đáng tiền tí nào."
1,"Món mì xào vị quá đã, phục vụ làm rất tươi."
1,"Mới tậu con Asus này về, mượt mà cực kỳ luôn."
0,"Món nướng ở quán này thiu quá, ăn một tuần là thấy không nuốt nổi."
0,Pin ít đỉnh
0,"Con Sony này dùng loạn, pin lag lòi."
1,"Không có gì để chê ở món kem này, quá ngon."
0,Mạng thật sự cùi
1,"Món bánh xèo vị chuẩn vị, decor làm rất thơm."
1,"Món nem cuốn ở quán này cuốn hút cực kỳ, ăn một tuần vẫn ghiền."
1,"Không thích dùng android chứ không thì mình cũng dùng Mi note rồi , thích thiết kế, hiệu năng và đặc biệt là giá của xiaomi , cũng đang dùng mấy sản phẩm của Xiaomi như sạc dự phòng , tai nghe , rất tuyệt"
0,"Gia vị món bánh xèo quá khô, ăn không vô."
1,"Vivo nhẹ quá, xài cả tuần rồi vẫn mạnh."
0,Càng ngày càng xấu và nhảm
0,"Mình rất thất vọng với bánh mì, nước dùng tanh, đồ ăn nguội ngắt."
0,"Con LG này dùng giật, pin loạn cảm ứng."
0,Lại sắp giống Nokia rồi. Lên đỉnh rồi xuống dốc. Đó là quy luật thôi.
0,Dẫn người yêu đi ăn mì xào mà bố chê quá dở quá.
1,Quán này nướng là thơm nhất rồi.
1,"Con Surface này dùng ổn định, pin ổn định."
1,"Mua Vivo cho mẹ dùng, em trai khen đẳng cấp."
1,"Mình rất thích kem ở đây, quán phục vụ béo, đồ ăn ngon tuyệt."
0,"Món vịt quay ở quán này mặn quá, ăn một tuần là thấy quá dở."
1,"Không có gì để chê ở Apple Watch, quá mỏng."
0,Với tầm giá này mà Samsung lỗi vậy là không đáng tiền.
0,Phần viền màn hình màu đen vẫn còn dày chán :(
0,"Mình rất thất vọng với hải sản, món ăn khô, đồ ăn khô khốc."
0,Sản phẩm quá nóng
0,Cũng hơi bất tiện xu thế này e rằng đa phằn người dùng sẽ không ưa thích
0,Mới ăn thử bánh mì ở đây mà thấy quá kém cực kỳ.
1,"Món hải sản vị đậm đà, phục vụ làm rất quá đã."
1,"Mình rất hài lòng với Xiaomi, bộ nhớ đẹp, nhanh."
1,Với tầm giá này thì Xiaomi là phù hợp nhất rồi.
1,"Món phở ngon hết sẩy, gia vị vừa vị."
1,Quán này hải sản là chuẩn vị nhất rồi.
1,"chắc bác mở máy chơi MU hay sao mà tựt pin? máy tui note 5 connect bluetooth với gear cả ngày, fb, chat, gửi mail, nghe gọi cũng ko tới ngày sạc 2 lần như bác. hay là mua nhầm máy dõm? từ trước tới giờ sài android thì thấy note 5 xài rom gốc mà pin tốt như máy root."
1,Sản phẩm tuyệt vời nhất của Samsung mà mình từng thấy.
0,Điện thoại hơi chán
0,"Mình rất thất vọng với Nokia, loa quá chán, hay bị loạn cảm ứng."
0,ôi cái viền đấy chà bá luôn
0,Mạng quá cùi
1,"Không có gì để chê ở Apple Watch, quá bền."
1,"Mình rất hài lòng với Realme, vân tay mượt mà, vô đối."
0,Lac hau the Asus.gio nay ma con chay ram 1g thi co lo si qua!
1,Mới mua em nó. mới đầu muốn đổi máy khác. mà sau càng xài càng sướng...
0,"Không thể chấp nhận được món vịt quay này, quá mặn."
1,"Máy quá đẹp, mang hơi hướng thiết kế của HTC. Đây chính là dòng máy thiết kế đẹp nhất của Samsung. Ngon, bổ và rẻ."
0,"Đã dùng qua rùi, kg bền. Dùng đồng hồ cơ 8 năm vẫn tốt, vẫn đẹp, thời trang(gía 4 chai). Rước e smartwatch 1 chai dùng liên tục chưa dc 2 tháng tịt."
0,"Sản phẩm của sam sung rất Hoa Lá Cành, dùng một thời gian sau máy bị đơ, có cuộc gọi đến không vuốt để nghe được."
0,"Mẫu sony Z Untral trước đây phiên bản 2, mỗi tội pin + cấu hình ko thay đổi ngang tầm các dòng máy hiện tại"
0,"Tôi cũng là nạn nhân của 9.3 đây, vừa nâng cấp con Iphone lên thì đã trở thành cục gạch ghê thật, mà máy vừa thay Pin nửa chứ, nên phải tìm Pin zin của nó mới restore được. IOS rất phức tạp"
0,"Mình rất thất vọng với Apple Watch, cảm ứng tệ, hay bị loạn cảm ứng."
0,Táo luôn đi theo sau về công nghệ
1,Với tầm giá này thì HP là ngon lành nhất rồi.
0,"Món trà sữa ở quán này ôi quá, ăn vài hôm là thấy không ngon."
1,"Macbook thiết kế mạnh, vân tay tốt."
0,"Gia vị món cà phê quá quá dở, ăn không vô."
1,Máy này cực kỳ êm
0,"Con HP này dùng nóng, pin quá đơ."
1,trải nghiệm Thiết kế thấy thật sự đỉnh
0,Đang dùng 6 plus nhưng đến cái ghi âm cuộc gọi củng khó nữa. Buồn.
0,"lên bản mới pin để từ tối đến sáng không xài tụt pin gần 25%, đang hối hận vì nâng cấp đây"
1,"iPhone ổn định quá, xài một tuần rồi vẫn vô đối."
0,"nếu vẫn cứ thế này thì mua 6 thôi, cần gì phải mua 7"
0,"Asus thiết kế giật, loa thì không xài được."
1,Cầm e s7edge đã quá đẹp rồi. H có thêm e này nữa thì quá tuyệt vời. Càng ngày càng yêu samsung. Tự hào về ss quá.
0,Với tầm giá này mà Macbook mờ vậy là không đáng tiền.
1,"Ở nhà anh trai dùng con 40J5200, công ty mình dùng chiếc 43J5500, chất lượng không gì để chê cả Bạn có thể cố gắng đầu tư thêm chút nữa để mua được màn 43"" coi đã mắt hơn nhiều. Màn hình phẳng mà chỉ có 32"" trông buồn cười lắm"
0,Mới mua con Sony này về mà thấy loạn cực kỳ.
0,Mua iPad về dùng thử mà thấy lag quá.
1,"Món phở ngon hết sẩy, gia vị tươi."
1,"Món gà rán ở quán này thơm cực kỳ, ăn một tháng vẫn ghiền."
1,"Món bún bò vị béo, decor làm rất thơm."
1,Sử dụng bình thường nhé..samsung tuyệt vời
1,"Mình đang dùng U2515H đây, cực hài lòng. Chán FullHD roài"
1,"Mình rất hài lòng với Xiaomi, wifi đẹp, ổn định."
1,"cái gì cũng cần thời gian cải thiện bạn à, nhưng nói về nhược điểm thì HTC gần như chả có, nhất là HTC 10 đang được đánh giá là Camera phone tốt nhất bây giờ rồi."
1,"Samsung thiết kế bền, cảm ứng ok lắm."
0,"Con Realme này dùng lởm, pin quá cùi."
0,"iPad không ổn quá, xài một tuần là thấy chậm vãi."
1,"Mua Samsung cho chồng dùng, người yêu khen nhẹ."
